Date,VALE3,PETR4,ITUB4,PETR3,BBDC4,BBAS3,WEGE3,ELET3,SBSP3,B3SA3,ABEV3,ITSA4,BPAC11,EQTL3,RENT3,JBSS3,PRIO3,RDOR3,SUZB3,EMBR3,RADL3,RAIL3,VBBR3,GGBR4,UGPA3,BBSE3,ENEV3,VIVT3,CMIG4,BBDC3
2024-06-14,58.48355484008789,33.720333099365234,30.602266311645508,35.68281936645508,12.203948020935059,25.851078033447266,38.51836395263672,35.689998626708984,75.0,10.198551177978516,11.239999771118164,9.416183471679688,31.498220443725586,29.780000686645508,39.65782928466797,27.110525131225586,42.0099983215332,26.64311408996582,48.970001220703125,37.33000183105469,25.526641845703125,19.770000457763672,20.056991577148438,16.883495330810547,21.521053314208984,31.249248504638672,12.5,44.22621154785156,9.323614120483398,10.809820175170898
2024-06-17,58.25201416015625,33.846736907958984,31.34914207458496,35.702301025390625,12.337117195129395,25.851078033447266,38.51836395263672,35.13999938964844,74.31999969482422,10.385411262512207,11.239999771118164,9.48505973815918,31.2711181640625,29.25,38.65706253051758,26.37140464782715,41.720001220703125,25.26792335510254,48.5099983215332,37.68000030517578,24.900888442993164,19.270000457763672,19.5439510345459,16.774248123168945,21.342947006225586,31.181859970092773,12.319999694824219,43.63521194458008,9.379498481750488,10.84781551361084
2024-06-18,58.52214813232422,34.90657424926758,31.329486846923828,36.90049743652344,12.145858764648438,25.489456176757812,38.60778045654297,35.029998779296875,72.11000061035156,10.434582710266113,11.25,9.553934097290039,31.537717819213867,29.219999313354492,38.411781311035156,27.385324478149414,41.25,25.92089080810547,48.29999923706055,36.79999923706055,24.334735870361328,19.5,19.79563331604004,16.863632202148438,21.243999481201172,31.2396240234375,12.319999694824219,43.664764404296875,9.416756629943848,10.768513679504395
2024-06-19,58.705448150634766,34.93574142456055,31.575172424316406,36.66669845581055,12.204724311828613,25.675153732299805,39.551612854003906,35.04999923706055,72.12000274658203,10.37121295928955,11.199999809265137,9.652327537536621,31.843812942504883,28.950000762939453,39.172950744628906,27.868595123291016,41.310001373291016,25.871423721313477,48.72999954223633,37.209999084472656,24.602914810180664,19.540000915527344,19.82467269897461,17.111919403076172,21.44189453125,31.355146408081055,12.380000114440918,43.64506149291992,9.500585556030273,10.827359199523926
2024-06-20,59.23606872558594,35.489967346191406,31.35896873474121,37.40705108642578,12.175292015075684,25.792436599731445,40.515316009521484,34.4900016784668,72.05999755859375,10.232400894165039,11.279999732971191,9.642487525939941,31.42910385131836,28.799999237060547,38.800899505615234,27.98230743408203,40.95000076293945,25.465791702270508,48.150001525878906,36.349998474121094,24.622779846191406,19.600000381469727,19.882753372192383,17.28075408935547,21.303369522094727,31.48992347717285,12.300000190734863,43.989810943603516,9.54715633392334,10.856780052185059
2024-06-21,58.6861572265625,35.67470932006836,31.57787322998047,37.31937789916992,12.165481567382812,26.007455825805664,40.81337356567383,34.689998626708984,74.8499984741211,10.301807403564453,11.279999732971191,9.6172513961792,32.07091522216797,29.270000457763672,40.82759475708008,29.062557220458984,41.33000183105469,26.069293975830078,48.849998474121094,37.869998931884766,25.625965118408203,20.049999237060547,20.260272979736328,17.618423461914062,21.36273765563965,31.672840118408203,12.430000305175781,43.82236099243164,9.789328575134277,10.925432205200195
2024-06-24,58.75368881225586,36.03447341918945,32.03351593017578,38.03050231933594,12.204724311828613,26.202926635742188,40.604732513427734,34.9900016784668,77.93000030517578,10.420788764953613,11.319999694824219,9.81595516204834,32.46588134765625,29.75,41.297550201416016,29.375261306762695,42.08000183105469,26.32652473449707,49.630001068115234,37.47999954223633,26.003402709960938,20.260000228881836,20.36675262451172,17.727670669555664,21.837684631347656,32.3756103515625,12.5,44.531558990478516,9.940719604492188,11.013699531555176
2024-06-25,58.51250076293945,36.00529861450195,32.132564544677734,37.89412307739258,12.106616020202637,26.28111457824707,41.30018997192383,34.83000183105469,77.61000061035156,10.232400894165039,11.380000114440918,9.835824966430664,32.31776809692383,29.209999084472656,41.34650421142578,29.886960983276367,42.02000045776367,25.84174346923828,49.70000076293945,37.75,26.192121505737305,20.34000015258789,19.77627182006836,17.71773910522461,21.481473922729492,32.18307113647461,12.609999656677246,44.669456481933594,9.940719604492188,10.954854011535645
2024-06-26,59.23606872558594,36.06364059448242,32.07313537597656,38.08894729614258,12.136049270629883,26.105188369750977,41.67772674560547,34.650001525878906,76.25,10.13325023651123,11.449999809265137,9.786149978637695,32.03141784667969,29.100000381469727,41.5129508972168,30.218616485595703,43.02000045776367,26.10886573791504,50.810001373291016,38.02000045776367,26.23185157775879,20.600000381469727,20.124753952026367,18.085201263427734,21.293474197387695,31.72097396850586,12.779999732971191,45.487003326416016,9.770630836486816,10.935239791870117
2024-06-27,59.39043045043945,36.66648483276367,32.132564544677734,38.8585205078125,12.185103416442871,26.095417022705078,41.42934799194336,35.65999984741211,74.11000061035156,10.311721801757812,11.460000038146973,9.776214599609375,31.78456687927246,30.93000030517578,42.441219329833984,30.948259353637695,43.18000030517578,27.09821319580078,57.0,38.220001220703125,26.36097526550293,21.09000015258789,20.657154083251953,18.13486099243164,21.827789306640625,31.55731201171875,13.15999984741211,45.266075134277344,9.487150192260742,10.954854011535645
